  9809     SPring-8 14b2 
 Ir-L3_IrCl4_Si  20.07.15 13:07 - 20.07.15 13:11
 IrCl4                                                                           
 Ring :   8.0 GeV    99.6 mA -   99.6 mA
 Mono :   SI(111)       D=  3.13551 A    Initial angle= 10.59089 deg
 14b2      Transmission( 2)   Repetition=  1     Points= 4645
 Param file :                 angle axis (1)     Block =    1

 Block      Init-ang  final-ang     Step/deg     Time/s       Num
     1       10.47000   8.93000    -0.000340       0.05      4645
 Ortec( 0)     NDCH = 3
  Angle(c)  Angle(o)    time/s         2         3
      Mode         0         0         1         2
    Offset         0         0    37.100    81.600
   9.94300   9.96033     0.050     26018      4638
   9.94266   9.95996     0.050     26055      4648
   9.94232   9.95961     0.050     26048      4650
   9.94198   9.95927     0.050     26018      4650
   9.94164   9.95894     0.050     26042      4655
   9.94130   9.95861     0.050     26053      4657
   9.94096   9.95827     0.050     26028      4658
   9.94062   9.95794     0.050     26012      4660
   9.94028   9.95763     0.050     26041      4664
   9.93994   9.95733     0.050     26027      4666
   9.93960   9.95703     0.050     26030      4667
   9.93926   9.95676     0.050     26043      4671
   9.93892   9.95649     0.050     26031      4673
   9.93858   9.95621     0.050     26010      4674
   9.93824   9.95593     0.050     26034      4676
   9.93790   9.95563     0.050     25990      4673
   9.93756   9.95533     0.050     25948      4667
   9.93722   9.95503     0.050     25864      4653
   9.93688   9.95474     0.050     25751      4635
   9.93654   9.95443     0.050     25549      4600
   9.93620   9.95411     0.050     25331      4565
   9.93586   9.95376     0.050     25127      4529
   9.93552   9.95339     0.050     24926      4494
   9.93518   9.95300     0.050     24763      4466
   9.93484   9.95263     0.050     24660      4448
   9.93450   9.95226     0.050     24601      4439
   9.93416   9.95191     0.050     24568      4438
   9.93382   9.95155     0.050     24663      4456
   9.93348   9.95118     0.050     24793      4482
   9.93314   9.95081     0.050     24944      4513
   9.93280   9.95042     0.050     25123      4546
   9.93246   9.95005     0.050     25294      4575
   9.93212   9.94970     0.050     25419      4601
   9.93178   9.94936     0.050     25500      4619
   9.93144   9.94902     0.050     25652      4644
   9.93110   9.94869     0.050     25722      4661
   9.93076   9.94836     0.050     25767      4672
   9.93042   9.94803     0.050     25815      4679
   9.93008   9.94771     0.050     25840      4683
   9.92974   9.94740     0.050     25841      4686
   9.92940   9.94711     0.050     25843      4686
   9.92906   9.94683     0.050     25846      4689
   9.92872   9.94656     0.050     25831      4686
   9.92838   9.94628     0.050     25755      4676
   9.92804   9.94600     0.050     25717      4667
   9.92770   9.94570     0.050     25619      4651
   9.92736   9.94540     0.050     25540      4640
   9.92702   9.94511     0.050     25507      4634
   9.92668   9.94481     0.050     25501      4633
   9.92634   9.94451     0.050     25477      4631
   9.92600   9.94419     0.050     25481      4634
   9.92566   9.94385     0.050     25570      4645
   9.92532   9.94349     0.050     25610      4655
   9.92498   9.94310     0.050     25695      4671
   9.92464   9.94272     0.050     25792      4689
   9.92430   9.94234     0.050     25844      4696
   9.92396   9.94199     0.050     25846      4699
   9.92362   9.94163     0.050     25889      4705
   9.92328   9.94127     0.050     25899      4710
   9.92294   9.94089     0.050     25889      4708
   9.92260   9.94051     0.050     25872      4707
   9.92226   9.94014     0.050     25905      4709
   9.92192   9.93978     0.050     25883      4705
   9.92158   9.93943     0.050     25862      4705
   9.92124   9.93910     0.050     25872      4707
   9.92090   9.93877     0.050     25886      4705
   9.92056   9.93843     0.050     25892      4707
   9.92022   9.93810     0.050     25882      4706
   9.91988   9.93778     0.050     25897      4707
   9.91954   9.93746     0.050     25858      4701
   9.91920   9.93717     0.050     25780      4689
   9.91886   9.93688     0.050     25724      4676
   9.91852   9.93661     0.050     25624      4657
   9.91818   9.93634     0.050     25546      4644
   9.91784   9.93606     0.050     25497      4634
   9.91750   9.93576     0.050     25487      4629
   9.91716   9.93546     0.050     25472      4627
   9.91682   9.93516     0.050     25497      4630
   9.91648   9.93486     0.050     25549      4639
   9.91614   9.93456     0.050     25606      4650
   9.91580   9.93424     0.050     25680      4664
   9.91546   9.93390     0.050     25767      4676
   9.91512   9.93354     0.050     25819      4684
   9.91478   9.93316     0.050     25848      4688
   9.91444   9.93277     0.050     25860      4691
   9.91410   9.93240     0.050     25864      4689
   9.91376   9.93205     0.050     25845      4685
   9.91342   9.93169     0.050     25812      4678
   9.91308   9.93132     0.050     25790      4671
   9.91274   9.93095     0.050     25754      4664
   9.91240   9.93057     0.050     25711      4658
   9.91206   9.93019     0.050     25714      4654
   9.91172   9.92983     0.050     25700      4651
   9.91138   9.92949     0.050     25707      4652
   9.91104   9.92915     0.050     25709      4651
   9.91070   9.92882     0.050     25759      4657
   9.91036   9.92849     0.050     25795      4662
   9.91002   9.92816     0.050     25822      4667
   9.90968   9.92783     0.050     25854      4670
   9.90934   9.92752     0.050     25862      4671
   9.90900   9.92722     0.050     25858      4671
   9.90866   9.92693     0.050     25865      4671
   9.90832   9.92666     0.050     25870      4668
   9.90798   9.92639     0.050     25825      4662
   9.90764   9.92611     0.050     25798      4654
   9.90730   9.92582     0.050     25762      4645
   9.90696   9.92552     0.050     25709      4637
   9.90662   9.92523     0.050     25675      4629
   9.90628   9.92493     0.050     25666      4626
   9.90594   9.92463     0.050     25678      4628
   9.90560   9.92432     0.050     25662      4624
   9.90526   9.92399     0.050     25678      4625
   9.90492   9.92363     0.050     25726      4631
   9.90458   9.92326     0.050     25749      4631
   9.90424   9.92287     0.050     25754      4636
   9.90390   9.92250     0.050     25813      4642
   9.90356   9.92213     0.050     25812      4640
   9.90322   9.92178     0.050     25788      4637
   9.90288   9.92143     0.050     25756      4630
   9.90254   9.92106     0.050     25720      4622
   9.90220   9.92068     0.050     25657      4611
   9.90186   9.92030     0.050     25577      4596
   9.90152   9.91993     0.050     25529      4585
   9.90118   9.91958     0.050     25476      4576
   9.90084   9.91924     0.050     25469      4574
   9.90050   9.91891     0.050     25467      4574
   9.90016   9.91858     0.050     25507      4579
   9.89982   9.91824     0.050     25537      4584
   9.89948   9.91792     0.050     25608      4598
   9.89914   9.91760     0.050     25673      4610
   9.89880   9.91730     0.050     25743      4621
   9.89846   9.91701     0.050     25792      4631
   9.89812   9.91674     0.050     25820      4635
   9.89778   9.91646     0.050     25855      4639
   9.89744   9.91619     0.050     25843      4636
   9.89710   9.91590     0.050     25851      4639
   9.89676   9.91560     0.050     25849      4638
   9.89642   9.91530     0.050     25826      4635
   9.89608   9.91501     0.050     25835      4637
   9.89574   9.91471     0.050     25829      4635
   9.89540   9.91441     0.050     25820      4635
   9.89506   9.91408     0.050     25802      4634
   9.89472   9.91373     0.050     25811      4633
   9.89438   9.91336     0.050     25791      4632
   9.89404   9.91297     0.050     25766      4628
   9.89370   9.91259     0.050     25709      4617
   9.89336   9.91223     0.050     25614      4604
   9.89302   9.91188     0.050     25542      4590
   9.89268   9.91152     0.050     25473      4577
   9.89234   9.91115     0.050     25456      4575
   9.89200   9.91077     0.050     25434      4572
   9.89166   9.91039     0.050     25460      4579
   9.89132   9.91003     0.050     25476      4581
   9.89098   9.90967     0.050     25543      4595
   9.89064   9.90933     0.050     25618      4609
   9.89030   9.90899     0.050     25713      4627
   9.88996   9.90866     0.050     25795      4644
   9.88962   9.90833     0.050     25841      4654
   9.88928   9.90800     0.050     25865      4661
   9.88894   9.90768     0.050     25874      4661
   9.88860   9.90736     0.050     25883      4664
   9.88826   9.90707     0.050     25883      4666
   9.88792   9.90679     0.050     25865      4664
   9.88758   9.90652     0.050     25858      4665
   9.88724   9.90624     0.050     25834      4662
   9.88690   9.90596     0.050     25786      4656
   9.88656   9.90566     0.050     25720      4645
   9.88622   9.90537     0.050     25678      4638
   9.88588   9.90507     0.050     25609      4628
   9.88554   9.90477     0.050     25541      4618
   9.88520   9.90447     0.050     25447      4602
   9.88486   9.90415     0.050     25308      4580
   9.88452   9.90380     0.050     25146      4551
   9.88418   9.90343     0.050     24991      4525
   9.88384   9.90305     0.050     24846      4499
   9.88350   9.90268     0.050     24712      4480
   9.88316   9.90230     0.050     24633      4467
   9.88282   9.90194     0.050     24605      4462
   9.88248   9.90159     0.050     24594      4463
   9.88214   9.90123     0.050     24672      4479
   9.88180   9.90085     0.050     24823      4505
   9.88146   9.90047     0.050     24995      4540
   9.88112   9.90010     0.050     25152      4573
   9.88078   9.89975     0.050     25344      4607
   9.88044   9.89940     0.050     25471      4631
   9.88010   9.89907     0.050     25517      4646
   9.87976   9.89874     0.050     25611      4663
   9.87942   9.89841     0.050     25673      4672
   9.87908   9.89808     0.050     25685      4679
   9.87874   9.89775     0.050     25674      4681
   9.87840   9.89744     0.050     25712      4690
   9.87806   9.89715     0.050     25727      4692
   9.87772   9.89687     0.050     25706      4695
   9.87738   9.89660     0.050     25729      4699
   9.87704   9.89632     0.050     25756      4702
   9.87670   9.89604     0.050     25724      4703
   9.87636   9.89575     0.050     25732      4706
   9.87602   9.89546     0.050     25754      4710
   9.87568   9.89516     0.050     25762      4713
   9.87534   9.89486     0.050     25718      4712
   9.87500   9.89456     0.050     25765      4718
   9.87466   9.89425     0.050     25766      4716
   9.87432   9.89391     0.050     25730      4716
   9.87398   9.89355     0.050     25729      4718
   9.87364   9.89317     0.050     25739      4722
   9.87330   9.89279     0.050     25721      4721
   9.87296   9.89242     0.050     25701      4721
   9.87262   9.89206     0.050     25732      4726
   9.87228   9.89170     0.050     25729      4728
   9.87194   9.89134     0.050     25712      4732
   9.87160   9.89097     0.050     25757      4738
   9.87126   9.89058     0.050     25786      4743
   9.87092   9.89021     0.050     25782      4744
   9.87058   9.88985     0.050     25754      4746
   9.87024   9.88951     0.050     25795      4752
   9.86990   9.88917     0.050     25771      4749
   9.86956   9.88883     0.050     25753      4753
   9.86922   9.88850     0.050     25783      4754
   9.86888   9.88817     0.050     25780      4757
   9.86854   9.88785     0.050     25758      4758
   9.86820   9.88753     0.050     25769      4759
   9.86786   9.88723     0.050     25789      4762
   9.86752   9.88695     0.050     25748      4761
   9.86718   9.88668     0.050     25752      4764
   9.86684   9.88640     0.050     25772      4765
   9.86650   9.88612     0.050     25746      4765
   9.86616   9.88583     0.050     25744      4766
   9.86582   9.88554     0.050     25742      4768
   9.86548   9.88524     0.050     25750      4769
   9.86514   9.88495     0.050     25712      4765
   9.86480   9.88465     0.050     25713      4768
