  9809     SPring-8 14b2 
 Ir-L21_IrO2_Si  20.07.15 17:56 - 20.07.15 18:08
 IrO2                                                                            
 Ring :   8.0 GeV    99.6 mA -   99.5 mA
 Mono :   SI(311)       D=  1.63747 A    Initial angle= 17.83300 deg
 14b2      Transmission( 2)   Repetition=  1     Points= 6554
 Param file :                 angle axis (1)     Block =    1

 Block      Init-ang  final-ang     Step/deg     Time/s       Num
     1       17.64500  14.67000    -0.000460       0.10      6554
 Ortec( 0)     NDCH = 3
  Angle(c)  Angle(o)    time/s         2         3
      Mode         0         0         1         2
    Offset         0         0    55.800    60.800
  17.37820  17.39565     0.100      5037     23257
  17.37774  17.39520     0.100      5031     23252
  17.37728  17.39479     0.100      5035     23268
  17.37682  17.39440     0.100      5022     23209
  17.37636  17.39403     0.100      5000     23116
  17.37590  17.39366     0.100      4956     22920
  17.37544  17.39327     0.100      4918     22752
  17.37498  17.39286     0.100      4962     22939
  17.37452  17.39246     0.100      4966     22965
  17.37406  17.39205     0.100      4983     23044
  17.37360  17.39163     0.100      5015     23197
  17.37314  17.39116     0.100      5055     23382
  17.37268  17.39065     0.100      5045     23354
  17.37222  17.39014     0.100      5000     23150
  17.37176  17.38965     0.100      4995     23117
  17.37130  17.38917     0.100      4987     23098
  17.37084  17.38868     0.100      4998     23138
  17.37038  17.38818     0.100      5001     23152
  17.36992  17.38766     0.100      5031     23289
  17.36946  17.38717     0.100      5049     23388
  17.36900  17.38671     0.100      5036     23339
  17.36854  17.38626     0.100      5053     23421
  17.36808  17.38581     0.100      5044     23393
  17.36762  17.38537     0.100      5039     23373
  17.36716  17.38494     0.100      5053     23451
  17.36670  17.38455     0.100      5057     23445
  17.36624  17.38417     0.100      5054     23446
  17.36578  17.38380     0.100      5052     23441
  17.36532  17.38341     0.100      5055     23446
  17.36486  17.38301     0.100      5055     23459
  17.36440  17.38260     0.100      5048     23442
  17.36394  17.38220     0.100      5053     23450
  17.36348  17.38178     0.100      5059     23502
  17.36302  17.38133     0.100      5042     23438
  17.36256  17.38083     0.100      5013     23278
  17.36210  17.38032     0.100      5008     23257
  17.36164  17.37982     0.100      5013     23275
  17.36118  17.37934     0.100      5013     23284
  17.36072  17.37885     0.100      5006     23267
  17.36026  17.37834     0.100      5030     23383
  17.35980  17.37783     0.100      5052     23484
  17.35934  17.37733     0.100      5051     23471
  17.35888  17.37686     0.100      5051     23505
  17.35842  17.37641     0.100      5059     23518
  17.35796  17.37597     0.100      5067     23547
  17.35750  17.37552     0.100      5058     23535
  17.35704  17.37508     0.100      5077     23623
  17.35658  17.37467     0.100      5077     23628
  17.35612  17.37429     0.100      5058     23546
  17.35566  17.37392     0.100      5070     23586
  17.35520  17.37354     0.100      5054     23535
  17.35474  17.37313     0.100      5054     23531
  17.35428  17.37273     0.100      5062     23570
  17.35382  17.37232     0.100      5042     23488
  17.35336  17.37191     0.100      5014     23359
  17.35290  17.37147     0.100      4835     22521
  17.35244  17.37099     0.100      4667     21743
  17.35198  17.37047     0.100      4636     21603
  17.35152  17.36996     0.100      4638     21614
  17.35106  17.36947     0.100      4669     21783
  17.35060  17.36898     0.100      4695     21901
  17.35014  17.36848     0.100      4879     22761
  17.34968  17.36797     0.100      5000     23344
  17.34922  17.36747     0.100      5030     23491
  17.34876  17.36700     0.100      5058     23606
  17.34830  17.36654     0.100      5053     23597
  17.34784  17.36609     0.100      5085     23749
  17.34738  17.36564     0.100      5074     23700
  17.34692  17.36520     0.100      5068     23661
  17.34646  17.36479     0.100      5090     23793
  17.34600  17.36440     0.100      5064     23645
  17.34554  17.36403     0.100      5092     23787
  17.34508  17.36365     0.100      5079     23718
  17.34462  17.36326     0.100      5087     23770
  17.34416  17.36286     0.100      5092     23799
  17.34370  17.36245     0.100      5074     23706
  17.34324  17.36205     0.100      5075     23732
  17.34278  17.36162     0.100      5033     23544
  17.34232  17.36114     0.100      5039     23562
  17.34186  17.36064     0.100      5047     23631
  17.34140  17.36013     0.100      5037     23552
  17.34094  17.35963     0.100      5063     23689
  17.34048  17.35915     0.100      5050     23648
  17.34002  17.35866     0.100      5094     23845
  17.33956  17.35815     0.100      5100     23850
  17.33910  17.35764     0.100      5091     23851
  17.33864  17.35716     0.100      5111     23925
  17.33818  17.35670     0.100      5085     23819
  17.33772  17.35625     0.100      5106     23918
  17.33726  17.35580     0.100      5103     23888
  17.33680  17.35535     0.100      5098     23887
  17.33634  17.35492     0.100      5127     24021
  17.33588  17.35452     0.100      5104     23917
  17.33542  17.35415     0.100      5118     23988
  17.33496  17.35378     0.100      5102     23924
  17.33450  17.35339     0.100      5106     23933
  17.33404  17.35299     0.100      5110     23964
  17.33358  17.35258     0.100      5083     23834
  17.33312  17.35218     0.100      5086     23857
  17.33266  17.35176     0.100      5029     23573
  17.33220  17.35130     0.100      5030     23600
  17.33174  17.35080     0.100      5014     23517
  17.33128  17.35028     0.100      5006     23506
  17.33082  17.34979     0.100      5034     23630
  17.33036  17.34931     0.100      5014     23544
  17.32990  17.34882     0.100      5024     23585
  17.32944  17.34832     0.100      4998     23473
  17.32898  17.34780     0.100      4996     23469
  17.32852  17.34731     0.100      5034     23645
  17.32806  17.34684     0.100      5046     23701
  17.32760  17.34638     0.100      5075     23852
  17.32714  17.34593     0.100      5104     23983
  17.32668  17.34548     0.100      5135     24124
  17.32622  17.34505     0.100      5130     24118
  17.32576  17.34465     0.100      5129     24116
  17.32530  17.34426     0.100      5133     24149
  17.32484  17.34389     0.100      5133     24136
  17.32438  17.34350     0.100      5137     24169
  17.32392  17.34310     0.100      5131     24131
  17.32346  17.34269     0.100      5122     24097
  17.32300  17.34229     0.100      5134     24160
  17.32254  17.34187     0.100      5138     24185
  17.32208  17.34143     0.100      5128     24137
  17.32162  17.34094     0.100      5128     24153
  17.32116  17.34043     0.100      5132     24167
  17.32070  17.33992     0.100      5136     24200
  17.32024  17.33944     0.100      5147     24248
  17.31978  17.33896     0.100      5138     24201
  17.31932  17.33846     0.100      5151     24266
  17.31886  17.33794     0.100      5138     24229
  17.31840  17.33744     0.100      5153     24273
  17.31794  17.33696     0.100      5137     24225
  17.31748  17.33651     0.100      5140     24230
  17.31702  17.33606     0.100      5137     24226
  17.31656  17.33561     0.100      5134     24200
  17.31610  17.33517     0.100      5143     24254
  17.31564  17.33476     0.100      5136     24215
  17.31518  17.33437     0.100      5145     24275
  17.31472  17.33400     0.100      5139     24258
  17.31426  17.33363     0.100      5147     24286
  17.31380  17.33323     0.100      5137     24256
  17.31334  17.33282     0.100      5139     24260
  17.31288  17.33242     0.100      5156     24323
  17.31242  17.33201     0.100      5142     24265
  17.31196  17.33158     0.100      5149     24313
  17.31150  17.33111     0.100      5148     24304
  17.31104  17.33060     0.100      5135     24252
  17.31058  17.33009     0.100      5161     24378
  17.31012  17.32960     0.100      5139     24281
  17.30966  17.32912     0.100      5143     24294
  17.30920  17.32863     0.100      5136     24275
  17.30874  17.32811     0.100      5132     24271
  17.30828  17.32760     0.100      5155     24361
  17.30782  17.32712     0.100      5128     24254
  17.30736  17.32666     0.100      5140     24292
  17.30690  17.32621     0.100      5085     24021
  17.30644  17.32576     0.100      5045     23864
  17.30598  17.32532     0.100      5044     23861
  17.30552  17.32490     0.100      5041     23844
  17.30506  17.32450     0.100      5062     23955
  17.30460  17.32413     0.100      5097     24129
  17.30414  17.32375     0.100      5121     24244
  17.30368  17.32336     0.100      5163     24435
  17.30322  17.32296     0.100      5146     24364
  17.30276  17.32255     0.100      5152     24402
  17.30230  17.32215     0.100      5134     24318
  17.30184  17.32173     0.100      5121     24247
  17.30138  17.32127     0.100      5131     24315
  17.30092  17.32077     0.100      5116     24246
  17.30046  17.32026     0.100      5149     24387
  17.30000  17.31976     0.100      5151     24385
  17.29954  17.31927     0.100      5151     24399
  17.29908  17.31879     0.100      5178     24552
  17.29862  17.31828     0.100      5150     24419
  17.29816  17.31777     0.100      5182     24560
  17.29770  17.31727     0.100      5169     24507
  17.29724  17.31680     0.100      5175     24532
  17.29678  17.31635     0.100      5191     24626
  17.29632  17.31589     0.100      5177     24570
  17.29586  17.31545     0.100      5193     24637
  17.29540  17.31501     0.100      5182     24590
  17.29494  17.31461     0.100      5170     24529
  17.29448  17.31423     0.100      5187     24603
  17.29402  17.31386     0.100      5178     24579
  17.29356  17.31348     0.100      5195     24669
  17.29310  17.31308     0.100      5183     24595
  17.29264  17.31267     0.100      5177     24585
  17.29218  17.31227     0.100      5194     24653
  17.29172  17.31185     0.100      5176     24585
  17.29126  17.31141     0.100      5203     24729
  17.29080  17.31092     0.100      5191     24658
  17.29034  17.31040     0.100      5178     24609
  17.28988  17.30990     0.100      5198     24697
  17.28942  17.30941     0.100      5176     24578
  17.28896  17.30893     0.100      5205     24732
  17.28850  17.30843     0.100      5184     24653
  17.28804  17.30792     0.100      5193     24672
  17.28758  17.30742     0.100      5199     24719
  17.28712  17.30695     0.100      5176     24636
  17.28666  17.30650     0.100      5210     24776
  17.28620  17.30604     0.100      5183     24656
  17.28574  17.30559     0.100      5203     24748
  17.28528  17.30516     0.100      5200     24746
  17.28482  17.30474     0.100      5182     24660
  17.28436  17.30436     0.100      5222     24844
  17.28390  17.30399     0.100      5199     24740
  17.28344  17.30361     0.100      5209     24803
  17.28298  17.30322     0.100      5200     24757
  17.28252  17.30282     0.100      5199     24759
  17.28206  17.30241     0.100      5219     24851
  17.28160  17.30200     0.100      5200     24772
  17.28114  17.30157     0.100      5219     24864
  17.28068  17.30110     0.100      5196     24758
  17.28022  17.30059     0.100      5213     24854
  17.27976  17.30008     0.100      5206     24814
  17.27930  17.29959     0.100      5212     24831
  17.27884  17.29910     0.100      5220     24891
  17.27838  17.29861     0.100      5206     24816
  17.27792  17.29810     0.100      5219     24884
  17.27746  17.29759     0.100      5217     24874
  17.27700  17.29711     0.100      5209     24834
  17.27654  17.29665     0.100      5224     24919
  17.27608  17.29620     0.100      5218     24871
  17.27562  17.29575     0.100      5224     24921
  17.27516  17.29531     0.100      5217     24900
  17.27470  17.29489     0.100      5224     24930
  17.27424  17.29450     0.100      5217     24906
  17.27378  17.29412     0.100      5219     24920
  17.27332  17.29375     0.100      5212     24904
  17.27286  17.29336     0.100      5227     24961
  17.27240  17.29295     0.100      5219     24935
  17.27194  17.29255     0.100      5232     24991
  17.27148  17.29214     0.100      5219     24921
  17.27102  17.29172     0.100      5219     24938
  17.27056  17.29126     0.100      5217     24925
  17.27010  17.29076     0.100      5216     24914
  17.26964  17.29025     0.100      5232     24985
  17.26918  17.28975     0.100      5220     24958
  17.26872  17.28927     0.100      5242     25070
  17.26826  17.28878     0.100      5220     24971
  17.26780  17.28826     0.100      5252     25104
  17.26734  17.28775     0.100      5238     25048
  17.26688  17.28726     0.100      5243     25083
  17.26642  17.28679     0.100      5241     25079
  17.26596  17.28634     0.100      5234     25047
  17.26550  17.28589     0.100      5242     25103
  17.26504  17.28544     0.100      5247     25116
  17.26458  17.28501     0.100      5239     25088
  17.26412  17.28461     0.100      5262     25176
  17.26366  17.28423     0.100      5243     25117
  17.26320  17.28386     0.100      5242     25098
  17.26274  17.28347     0.100      5238     25102
  17.26228  17.28307     0.100      5251     25155
  17.26182  17.28267     0.100      5237     25062
  17.26136  17.28226     0.100      5246     25133
  17.26090  17.28185     0.100      5252     25149
  17.26044  17.28141     0.100      5260     25215
  17.25998  17.28092     0.100      5252     25166
  17.25952  17.28041     0.100      5251     25163
  17.25906  17.27991     0.100      5256     25203
  17.25860  17.27942     0.100      5253     25183
  17.25814  17.27893     0.100      5262     25230
  17.25768  17.27843     0.100      5238     25121
  17.25722  17.27792     0.100      5253     25207
  17.25676  17.27742     0.100      5260     25227
  17.25630  17.27695     0.100      5246     25164
  17.25584  17.27650     0.100      5260     25249
  17.25538  17.27605     0.100      5252     25205
  17.25492  17.27561     0.100      5269     25292
  17.25446  17.27517     0.100      5260     25255
  17.25400  17.27475     0.100      5260     25267
  17.25354  17.27436     0.100      5257     25225
  17.25308  17.27399     0.100      5246     25205
  17.25262  17.27361     0.100      5255     25257
  17.25216  17.27322     0.100      5251     25233
  17.25170  17.27281     0.100      5259     25273
  17.25124  17.27241     0.100      5255     25267
  17.25078  17.27200     0.100      5269     25330
  17.25032  17.27157     0.100      5253     25244
  17.24986  17.27109     0.100      5263     25306
  17.24940  17.27058     0.100      5271     25351
  17.24894  17.27007     0.100      5264     25326
  17.24848  17.26958     0.100      5269     25359
  17.24802  17.26910     0.100      5263     25318
  17.24756  17.26861     0.100      5266     25335
  17.24710  17.26810     0.100      5266     25341
  17.24664  17.26759     0.100      5256     25301
  17.24618  17.26711     0.100      5272     25376
  17.24572  17.26665     0.100      5265     25356
  17.24526  17.26620     0.100      5261     25316
  17.24480  17.26575     0.100      5277     25429
  17.24434  17.26530     0.100      5264     25359
  17.24388  17.26488     0.100      5283     25454
